date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:13	68140/68140	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Feb%202019%2008:46:12%20GMT	https://www.valuefy.com/blog/fancybox_sprite@2x.png	D:/Valuefy/Valuefy/www.valuefy.com/blog/fancybox_sprite@2x.3c.delayed	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:18:58	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:46:58%20GMT	https://www.valuefy.com/blog/fancybox_loading@2x.gif	D:/Valuefy/Valuefy/www.valuefy.com/blog/fancybox_loading@2x.3d.delayed	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:18:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Feb%202019%2008:46:59%20GMT	https://www.valuefy.com/images/load-icon.png	D:/Valuefy/Valuefy/www.valuefy.com/images/load-icon.3e.delayed	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:19:14	2653/2653	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Feb%202019%2008:47:13%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Ffuelled-by-data-wealth-managements-tech-transformation%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embede27e.json	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:01	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:48:00%20GMT	https://www.valuefy.com/blog/?p=158	D:/Valuefy/Valuefy/www.valuefy.com/blog/index8af0.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:05	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:48:05%20GMT	https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/feed/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:08	2791/2791	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Feb%202019%2008:48:08%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Ffuelled-by-data-wealth-managements-tech-transformation%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed6b01	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:09	88622/88622	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:48:09%20GMT	https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/	D:/Valuefy/Valuefy/www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/index.html	(from https://www.valuefy.com/blog/)
14:20:15	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2012%20Feb%202019%2008:48:15%20GMT	https://www.valuefy.com/blog/xmlrpc.php	D:/Valuefy/Valuefy/www.valuefy.com/blog/xmlrpc.41.delayed	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:24	91301/91301	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:48:23%20GMT	https://www.valuefy.com/blog/category/robo-advisors/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/robo-advisors/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:24	92508/92508	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:48:23%20GMT	https://www.valuefy.com/blog/category/investment-strategy/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-strategy/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:25	1150/1150	---M-Z	200	added ('OK')	application/javascript	etag:%22582f8ff0db5fd41:0%22	https://www.valuefy.com/blog/wp-content/plugins/disqus-comment-system/public/js/comment_embed.js?ver=3.0.16	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/plugins/disqus-comment-system/public/js/comment_embed952b.js	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:20:27	1078/1078	---M-Z	200	added ('OK')	application/javascript	etag:%22ff29b842ea48d41:0%22	https://www.valuefy.com/blog/wp-includes/js/comment-reply.min.js?ver=4.9.5	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-includes/js/comment-reply.min55fe.js	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:21:07	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:49:07%20GMT	https://www.valuefy.com/blog/category/wealth-management/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/wealth-management/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:21:12	912/912	---M--	200	added ('OK')	application/rss+xml	etag:%22448bf4a89d0357dac3955ef4b1f3ddc0%22	https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/feed/index.html	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:21:18	2702/2702	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Feb%202019%2008:49:18%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embedfc48.json	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:21:24	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:49:24%20GMT	https://www.valuefy.com/blog/author/valuefy/	D:/Valuefy/Valuefy/www.valuefy.com/blog/author/valuefy/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:21:31	89430/89430	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:49:30%20GMT	https://www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/	D:/Valuefy/Valuefy/www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/index.html	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:22:04	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:50:03%20GMT	https://www.valuefy.com/blog/?p=152	D:/Valuefy/Valuefy/www.valuefy.com/blog/index1611.html	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:22:27	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:50:27%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed.451868.delayed	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:22:29	155314/155314	---M--	200	added ('OK')	image/jpeg	etag:%225dadb2162c99d41:0%22	https://www.valuefy.com/blog/wp-content/uploads/2018/12/Robo-Human4.jpg	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/uploads/2018/12/Robo-Human4.jpg	(from https://www.valuefy.com/blog/page/2/)
14:22:31	126355/126355	---M--	200	added ('OK')	image/jpeg	etag:%22d9ae2fa6d99cd41:0%22	https://www.valuefy.com/blog/wp-content/uploads/2018/12/Untitled-1.jpg	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/uploads/2018/12/Untitled-1.jpg	(from https://www.valuefy.com/blog/page/2/)
14:22:32	233635/233635	---M--	200	added ('OK')	image/jpeg	etag:%2213c553997264d41:0%22	https://www.valuefy.com/blog/wp-content/uploads/2018/10/Millenial-Investor.jpg	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/uploads/2018/10/Millenial-Investor.jpg	(from https://www.valuefy.com/blog/page/2/)
14:22:33	323255/323255	---M--	200	added ('OK')	image/jpeg	etag:%221efa14ab7164d41:0%22	https://www.valuefy.com/blog/wp-content/uploads/2018/10/Valuefy-Blog-Advisors-Dilemma-1.jpg	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/uploads/2018/10/Valuefy-Blog-Advisors-Dilemma-1.jpg	(from https://www.valuefy.com/blog/page/3/)
14:22:34	153838/153838	---M--	200	added ('OK')	image/jpeg	etag:%22c622a9e7d25ed41:0%22	https://www.valuefy.com/blog/wp-content/uploads/2018/09/laptop-31901941-2000x1200.jpg	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/uploads/2018/09/laptop-31901941-2000x1200.jpg	(from https://www.valuefy.com/blog/page/3/)
14:23:21	88443/88443	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:51:20%20GMT	https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/	D:/Valuefy/Valuefy/www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/index.html	(from https://www.valuefy.com/blog/page/3/)
14:23:22	90820/90820	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:51:22%20GMT	https://www.valuefy.com/blog/the-advisors-dilemma/	D:/Valuefy/Valuefy/www.valuefy.com/blog/the-advisors-dilemma/index.html	(from https://www.valuefy.com/blog/page/3/)
14:23:31	82500/82500	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:51:30%20GMT	https://www.valuefy.com/blog/tag/ai-use-cases-in-wealth-management/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/ai-use-cases-in-wealth-management/index.html	(from https://www.valuefy.com/blog/)
14:23:34	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:51:14%20GMT	https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/	D:/Valuefy/Valuefy/www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/index.html	(from https://www.valuefy.com/blog/page/2/)
14:23:35	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:51:14%20GMT	https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/	D:/Valuefy/Valuefy/www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/index.html	(from https://www.valuefy.com/blog/page/2/)
14:23:38	18032/18032	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/artificial-intelligence/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/artificial-intelligence/feed/index.html	(from https://www.valuefy.com/blog/tag/artificial-intelligence/)
14:24:05	6166/6166	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/ai-in-asset-management-industry/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/ai-in-asset-management-industry/feed/index.html	(from https://www.valuefy.com/blog/tag/ai-in-asset-management-industry/)
14:24:56	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:52:36%20GMT	https://www.valuefy.com/blog/tag/do-it-yourself/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/do-it-yourself/index.html	(from https://www.valuefy.com/blog/)
14:24:58	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:52:37%20GMT	https://www.valuefy.com/blog/tag/investing/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investing/feed/index.html	(from https://www.valuefy.com/blog/tag/investing/)
14:25:19	7269/7269	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/investing-platform/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investing-platform/feed/index.html	(from https://www.valuefy.com/blog/tag/investing-platform/)
14:25:46	91410/91410	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:53:44%20GMT	https://www.valuefy.com/blog/tag/investment-management-platform/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-management-platform/index.html	(from https://www.valuefy.com/blog/)
14:25:58	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:53:39%20GMT	https://www.valuefy.com/blog/tag/investment-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-management/feed/index.html	(from https://www.valuefy.com/blog/tag/investment-management/)
14:26:10	19133/19133	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/portfolio-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/portfolio-management/feed/index.html	(from https://www.valuefy.com/blog/tag/portfolio-management/)
14:26:26	7829/7829	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/investment-technology/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-technology/feed/index.html	(from https://www.valuefy.com/blog/tag/investment-technology/)
14:26:28	18002/18002	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/robo-advisors/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/robo-advisors/feed/index.html	(from https://www.valuefy.com/blog/tag/robo-advisors/)
14:26:34	7272/7272	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/millennial-investor/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/millennial-investor/feed/index.html	(from https://www.valuefy.com/blog/tag/millennial-investor/)
14:27:00	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:54:40%20GMT	https://www.valuefy.com/blog/tag/investment-platform/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-platform/feed/index.html	(from https://www.valuefy.com/blog/tag/investment-platform/)
14:27:01	90970/90970	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:55:01%20GMT	https://www.valuefy.com/blog/tag/robo-advisory/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/robo-advisory/index.html	(from https://www.valuefy.com/blog/)
14:27:08	81908/81908	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:55:08%20GMT	https://www.valuefy.com/blog/tag/technology/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/technology/index.html	(from https://www.valuefy.com/blog/)
14:27:30	91312/91312	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:55:30%20GMT	https://www.valuefy.com/blog/tag/wealth-advisors/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/wealth-advisors/index.html	(from https://www.valuefy.com/blog/)
14:27:30	0/-1	---M--	500	error ('')			https://www.valuefy.com/privacy-policy	D:/Valuefy/Valuefy/www.valuefy.com/privacy-policy.html	(from https://www.valuefy.com/)
14:27:30	0/-1	---M--	500	error ('')			https://www.valuefy.com/wealthfy	D:/Valuefy/Valuefy/www.valuefy.com/wealthfy.html	(from https://www.valuefy.com/)
14:27:30	0/-1	---M--	500	error ('')			https://www.valuefy.com/case-studies	D:/Valuefy/Valuefy/www.valuefy.com/case-studies.html	(from https://www.valuefy.com/)
14:27:30	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/xmlrpc.php?rsd	D:/Valuefy/Valuefy/www.valuefy.com/blog/xmlrpc0db0.html	(from https://www.valuefy.com/blog/)
14:27:30	7144/7144	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/valuefy/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/valuefy/feed/index.html	(from https://www.valuefy.com/blog/tag/valuefy/)
14:27:36	17909/17909	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/wealth-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/wealth-management/feed/index.html	(from https://www.valuefy.com/blog/tag/wealth-management/)
14:27:43	6311/6311	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/wealth-management-platform/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/wealth-management-platform/feed/index.html	(from https://www.valuefy.com/blog/tag/wealth-management-platform/)
14:28:31	885/885	---M--	200	added ('OK')	application/rss+xml	etag:%22222329cc95d41b5a07f91c0d77cc436c%22	https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/feed/index.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:28:34	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2008:56:34%20GMT	https://www.valuefy.com/blog/?p=165	D:/Valuefy/Valuefy/www.valuefy.com/blog/index17d5.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:28:38	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:56:38%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fdemystifying-investment-technology-wealth-tech-drivers-of-2019%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed.4b017e.delayed	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:28:47	2791/2791	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Feb%202019%2008:56:48%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fdemystifying-investment-technology-wealth-tech-drivers-of-2019%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed2d56	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:29:52	92525/92525	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:57:52%20GMT	https://www.valuefy.com/blog/author/valuefy/	D:/Valuefy/Valuefy/www.valuefy.com/blog/author/valuefy/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:30:04	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:57:43%20GMT	https://www.valuefy.com/blog/category/investment-technology/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-technology/index.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:30:07	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:57:47%20GMT	https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/feed/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:30:11	82579/82579	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:58:11%20GMT	https://www.valuefy.com/blog/category/investment-strategy/page/2/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-strategy/page/2/index.html	(from https://www.valuefy.com/blog/category/investment-strategy/)
14:30:18	91724/91724	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:58:17%20GMT	https://www.valuefy.com/blog/category/wealth-management/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/wealth-management/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:30:18	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2008:57:47%20GMT	https://www.valuefy.com/blog/?p=158	D:/Valuefy/Valuefy/www.valuefy.com/blog/index8af0.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:30:19	15804/15804	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/category/robo-advisors/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/robo-advisors/feed/index.html	(from https://www.valuefy.com/blog/category/robo-advisors/)
14:30:22	852/852	---M--	200	added ('OK')	application/rss+xml	etag:%226fa4980e7d55e3ad360c451c763c3603%22	https://www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/feed/index.html	(from https://www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/)
14:30:23	2595/2595	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Feb%202019%2008:58:24%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fcan-robo-advisors-and-human-wealth-managers-coexist%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed5733.json	(from https://www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/)
14:30:27	204/204	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2008:58:27%20GMT	https://www.valuefy.com/blog/?p=144	D:/Valuefy/Valuefy/www.valuefy.com/blog/index421d.html	(from https://www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/)
14:30:30	2725/2725	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Feb%202019%2008:58:30%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fcan-robo-advisors-and-human-wealth-managers-coexist%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed3636	(from https://www.valuefy.com/blog/can-robo-advisors-and-human-wealth-managers-coexist/)
14:30:41	91334/91334	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:58:40%20GMT	https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/	D:/Valuefy/Valuefy/www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/index.html	(from https://www.valuefy.com/blog/page/2/)
14:30:42	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2008:58:43%20GMT	https://www.valuefy.com/blog/?p=152	D:/Valuefy/Valuefy/www.valuefy.com/blog/index1611.html	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:30:46	89830/89830	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2008:58:46%20GMT	https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/	D:/Valuefy/Valuefy/www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/index.html	(from https://www.valuefy.com/blog/page/2/)
14:30:48	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:58:48%20GMT	https://www.valuefy.com/blog/category/investment-strategy/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-strategy/feed/index.html	(from https://www.valuefy.com/blog/category/investment-strategy/)
14:31:51	826/826	---M--	200	added ('OK')	application/rss+xml	etag:%2262efd1fe04d227e277bc119876b6d2ee%22	https://www.valuefy.com/blog/the-advisors-dilemma/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/the-advisors-dilemma/feed/index.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:31:51	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2008:59:51%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-advisors-dilemma%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed.4f58be.delayed	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:31:56	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2008:59:56%20GMT	https://www.valuefy.com/blog/?p=111	D:/Valuefy/Valuefy/www.valuefy.com/blog/indexbbbb.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:32:47	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:00:47%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-advisors-dilemma%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed.502718.delayed	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:32:59	86766/86766	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2009:01:00%20GMT	https://www.valuefy.com/blog/category/uncategorized/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/uncategorized/index.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:33:02	893/893	---M--	200	added ('OK')	application/rss+xml	etag:%2249cab3a8cd3c11edc25d2476e75c125a%22	https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/feed/index.html	(from https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/)
14:33:49	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:01:49%20GMT	https://www.valuefy.com/blog/?p=65	D:/Valuefy/Valuefy/www.valuefy.com/blog/index7665.html	(from https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/)
